"year","country","region","religion","population"
2020,Cape Verde,Sub-Saharan Africa,Buddhism,0.0
2020,Cape Verde,Sub-Saharan Africa,Folk Religions,0.0
2020,Cape Verde,Sub-Saharan Africa,Other Religions,0.0
2020,Cape Verde,Sub-Saharan Africa,Judaism,0.0
2020,Cayman Islands,Latin America-Caribbean,Christianity,50000.0
2020,Cayman Islands,Latin America-Caribbean,Islam,0.0
2020,Cayman Islands,Latin America-Caribbean,Unaffiliated Religions,0.0
2020,Cayman Islands,Latin America-Caribbean,Hinduism,0.0
2020,Cayman Islands,Latin America-Caribbean,Buddhism,0.0
2020,Cayman Islands,Latin America-Caribbean,Folk Religions,0.0
2020,Cayman Islands,Latin America-Caribbean,Other Religions,0.0
2020,Cayman Islands,Latin America-Caribbean,Judaism,0.0
2020,Central African Republic,Sub-Saharan Africa,Christianity,4770000.0
2020,Central African Republic,Sub-Saharan Africa,Islam,480000.0
2020,Central African Republic,Sub-Saharan Africa,Unaffiliated Religions,50000.0
2020,Central African Republic,Sub-Saharan Africa,Hinduism,0.0
2020,Central African Republic,Sub-Saharan Africa,Buddhism,0.0
2020,Central African Republic,Sub-Saharan Africa,Folk Religions,50000.0
2020,Central African Republic,Sub-Saharan Africa,Other Religions,0.0
2020,Central African Republic,Sub-Saharan Africa,Judaism,0.0
2020,Chad,Sub-Saharan Africa,Christianity,6040000.0
2020,Chad,Sub-Saharan Africa,Islam,8090000.0
2020,Chad,Sub-Saharan Africa,Unaffiliated Religions,350000.0
2020,Chad,Sub-Saharan Africa,Hinduism,0.0
2020,Chad,Sub-Saharan Africa,Buddhism,0.0
2020,Chad,Sub-Saharan Africa,Folk Religions,190000.0
2020,Chad,Sub-Saharan Africa,Other Religions,20000.0
2020,Chad,Sub-Saharan Africa,Judaism,0.0
2020,Channel Islands,Europe,Christianity,130000.0
2020,Channel Islands,Europe,Islam,0.0
2020,Channel Islands,Europe,Unaffiliated Religions,20000.0
2020,Channel Islands,Europe,Hinduism,0.0
2020,Channel Islands,Europe,Buddhism,0.0
2020,Channel Islands,Europe,Folk Religions,0.0
2020,Channel Islands,Europe,Other Religions,0.0
2020,Channel Islands,Europe,Judaism,0.0
2020,Chile,Latin America-Caribbean,Christianity,16380000
2020,Chile,Latin America-Caribbean,Islam,10000.0
2020,Chile,Latin America-Caribbean,Unaffiliated Religions,1800000.0
2020,Chile,Latin America-Caribbean,Hinduism,0.0
2020,Chile,Latin America-Caribbean,Buddhism,10000.0
2020,Chile,Latin America-Caribbean,Folk Religions,270000.0
2020,Chile,Latin America-Caribbean,Other Religions,40000.0
2020,Chile,Latin America-Caribbean,Judaism,20000.0
2020,China,Asia-Pacific,Christianity,72410000
2020,China,Asia-Pacific,Islam,28010000
2020,China,Asia-Pacific,Unaffiliated Religions,720100000
2020,China,Asia-Pacific,Hinduism,30000.0
2020,China,Asia-Pacific,Buddhism,254700000
2020,China,Asia-Pacific,Folk Religions,304620000
2020,China,Asia-Pacific,Other Religions,9560000.0
2020,China,Asia-Pacific,Judaism,0.0
2020,Colombia,Latin America-Caribbean,Christianity,48150000
2020,Colombia,Latin America-Caribbean,Islam,10000.0
2020,Colombia,Latin America-Caribbean,Unaffiliated Religions,3510000.0
2020,Colombia,Latin America-Caribbean,Hinduism,0.0
2020,Colombia,Latin America-Caribbean,Buddhism,0.0
2020,Colombia,Latin America-Caribbean,Folk Religions,430000.0
2020,Colombia,Latin America-Caribbean,Other Religions,40000.0
2020,Colombia,Latin America-Caribbean,Judaism,0.0
2020,Comoros,Sub-Saharan Africa,Christianity,0.0
2020,Comoros,Sub-Saharan Africa,Islam,940000.0
2020,Comoros,Sub-Saharan Africa,Unaffiliated Religions,0.0
2020,Comoros,Sub-Saharan Africa,Hinduism,0.0
2020,Comoros,Sub-Saharan Africa,Buddhism,0.0
2020,Comoros,Sub-Saharan Africa,Folk Religions,0.0
2020,Comoros,Sub-Saharan Africa,Other Religions,0.0
2020,Comoros,Sub-Saharan Africa,Judaism,0.0
2020,Congo,Sub-Saharan Africa,Christianity,4480000.0
2020,Congo,Sub-Saharan Africa,Islam,60000.0
2020,Congo,Sub-Saharan Africa,Unaffiliated Religions,410000.0
2020,Congo,Sub-Saharan Africa,Hinduism,0.0
2020,Congo,Sub-Saharan Africa,Buddhism,0.0
2020,Congo,Sub-Saharan Africa,Folk Religions,140000.0
2020,Congo,Sub-Saharan Africa,Other Religions,50000.0
2020,Congo,Sub-Saharan Africa,Judaism,0.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Christianity,81520000
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Islam,1310000.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Unaffiliated Religions,1450000.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Hinduism,40000.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Buddhism,0.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Folk Religions,620000.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Other Religions,110000.0
2020,The Democratic Republic of Congo,Sub-Saharan Africa,Judaism,0.0
2020,Cook Islands,Asia-Pacific,Christianity,20000.0
2020,Cook Islands,Asia-Pacific,Islam,0.0
2020,Cook Islands,Asia-Pacific,Unaffiliated Religions,0.0
2020,Cook Islands,Asia-Pacific,Hinduism,0.0
2020,Cook Islands,Asia-Pacific,Buddhism,0.0
2020,Cook Islands,Asia-Pacific,Folk Religions,0.0
2020,Cook Islands,Asia-Pacific,Other Religions,0.0
2020,Cook Islands,Asia-Pacific,Judaism,0.0
2020,Costa Rica,Latin America-Caribbean,Christianity,4780000.0
2020,Costa Rica,Latin America-Caribbean,Islam,0.0
2020,Costa Rica,Latin America-Caribbean,Unaffiliated Religions,420000.0
2020,Costa Rica,Latin America-Caribbean,Hinduism,0.0
2020,Costa Rica,Latin America-Caribbean,Buddhism,0.0
2020,Costa Rica,Latin America-Caribbean,Folk Religions,40000.0
2020,Costa Rica,Latin America-Caribbean,Other Religions,20000.0
2020,Costa Rica,Latin America-Caribbean,Judaism,0.0
2020,Ivory Coast,Sub-Saharan Africa,Christianity,10690000
2020,Ivory Coast,Sub-Saharan Africa,Islam,9040000.0
2020,Ivory Coast,Sub-Saharan Africa,Unaffiliated Religions,1970000.0
2020,Ivory Coast,Sub-Saharan Africa,Hinduism,0.0
2020,Ivory Coast,Sub-Saharan Africa,Buddhism,10000.0
2020,Ivory Coast,Sub-Saharan Africa,Folk Religions,2550000.0
2020,Ivory Coast,Sub-Saharan Africa,Other Religions,40000.0
2020,Ivory Coast,Sub-Saharan Africa,Judaism,0.0
2020,Croatia,Europe,Christianity,4010000.0
2020,Croatia,Europe,Islam,70000.0
2020,Croatia,Europe,Unaffiliated Religions,220000.0
2020,Croatia,Europe,Hinduism,0.0
2020,Croatia,Europe,Buddhism,0.0
2020,Croatia,Europe,Folk Religions,0.0
2020,Croatia,Europe,Other Religions,0.0
2020,Croatia,Europe,Judaism,0.0
2020,Cuba,Latin America-Caribbean,Christianity,6610000.0
2020,Cuba,Latin America-Caribbean,Islam,0.0
2020,Cuba,Latin America-Caribbean,Unaffiliated Religions,2600000.0
2020,Cuba,Latin America-Caribbean,Hinduism,20000.0
2020,Cuba,Latin America-Caribbean,Buddhism,0.0
2020,Cuba,Latin America-Caribbean,Folk Religions,1980000.0
2020,Cuba,Latin America-Caribbean,Other Religions,0.0
2020,Cuba,Latin America-Caribbean,Judaism,0.0
2020,Cyprus,Asia-Pacific,Christianity,880000.0
2020,Cyprus,Asia-Pacific,Islam,300000.0
2020,Cyprus,Asia-Pacific,Unaffiliated Religions,20000.0
2020,Cyprus,Asia-Pacific,Hinduism,0.0
2020,Cyprus,Asia-Pacific,Buddhism,0.0
2020,Cyprus,Asia-Pacific,Folk Religions,0.0
2020,Cyprus,Asia-Pacific,Other Religions,0.0
2020,Cyprus,Asia-Pacific,Judaism,0.0
2020,Czech Republic,Europe,Christianity,2210000.0
2020,Czech Republic,Europe,Islam,20000.0
2020,Czech Republic,Europe,Unaffiliated Religions,8280000.0
2020,Czech Republic,Europe,Hinduism,0.0
2020,Czech Republic,Europe,Buddhism,20000.0
2020,Czech Republic,Europe,Folk Religions,20000.0
2020,Czech Republic,Europe,Other Religions,0.0
2020,Czech Republic,Europe,Judaism,0.0
2020,Denmark,Europe,Christianity,4640000.0
2020,Denmark,Europe,Islam,290000.0
2020,Denmark,Europe,Unaffiliated Religions,680000.0
2020,Denmark,Europe,Hinduism,30000.0
2020,Denmark,Europe,Buddhism,20000.0
2020,Denmark,Europe,Folk Religions,0.0
2020,Denmark,Europe,Other Religions,0.0
2020,Denmark,Europe,Judaism,0.0
2020,Djibouti,Sub-Saharan Africa,Christianity,20000.0
2020,Djibouti,Sub-Saharan Africa,Islam,1030000.0
2020,Djibouti,Sub-Saharan Africa,Unaffiliated Religions,0.0
2020,Djibouti,Sub-Saharan Africa,Hinduism,0.0
2020,Djibouti,Sub-Saharan Africa,Buddhism,0.0
2020,Djibouti,Sub-Saharan Africa,Folk Religions,0.0
2020,Djibouti,Sub-Saharan Africa,Other Religions,0.0
2020,Djibouti,Sub-Saharan Africa,Judaism,0.0
2020,Dominica,Latin America-Caribbean,Christianity,70000.0
2020,Dominica,Latin America-Caribbean,Islam,0.0
2020,Dominica,Latin America-Caribbean,Unaffiliated Religions,0.0
2020,Dominica,Latin America-Caribbean,Hinduism,0.0
2020,Dominica,Latin America-Caribbean,Buddhism,0.0
2020,Dominica,Latin America-Caribbean,Folk Religions,0.0
2020,Dominica,Latin America-Caribbean,Other Religions,0.0
2020,Dominica,Latin America-Caribbean,Judaism,0.0
2020,Dominican Republic,Latin America-Caribbean,Christianity,9930000.0
2020,Dominican Republic,Latin America-Caribbean,Islam,0.0
2020,Dominican Republic,Latin America-Caribbean,Unaffiliated Religions,1230000.0
2020,Dominican Republic,Latin America-Caribbean,Hinduism,0.0
2020,Dominican Republic,Latin America-Caribbean,Buddhism,0.0
2020,Dominican Republic,Latin America-Caribbean,Folk Religions,100000.0
2020,Dominican Republic,Latin America-Caribbean,Other Religions,10000.0
2020,Dominican Republic,Latin America-Caribbean,Judaism,0.0
2020,Ecuador,Latin America-Caribbean,Christianity,15490000
2020,Ecuador,Latin America-Caribbean,Islam,0.0
2020,Ecuador,Latin America-Caribbean,Unaffiliated Religions,920000.0
2020,Ecuador,Latin America-Caribbean,Hinduism,0.0
2020,Ecuador,Latin America-Caribbean,Buddhism,0.0
2020,Ecuador,Latin America-Caribbean,Folk Religions,50000.0
2020,Ecuador,Latin America-Caribbean,Other Religions,0.0
2020,Ecuador,Latin America-Caribbean,Judaism,0.0
2020,Egypt,Middle East-North Africa,Christianity,4440000.0
2020,Egypt,Middle East-North Africa,Islam,90420000
2020,Egypt,Middle East-North Africa,Unaffiliated Religions,0.0
2020,Egypt,Middle East-North Africa,Hinduism,0.0
2020,Egypt,Middle East-North Africa,Buddhism,0.0
2020,Egypt,Middle East-North Africa,Folk Religions,0.0
2020,Egypt,Middle East-North Africa,Other Religions,0.0
2020,Egypt,Middle East-North Africa,Judaism,0.0
2020,El Salvador,Latin America-Caribbean,Christianity,5870000.0
2020,El Salvador,Latin America-Caribbean,Islam,0.0
2020,El Salvador,Latin America-Caribbean,Unaffiliated Religions,740000.0
2020,El Salvador,Latin America-Caribbean,Hinduism,0.0
2020,El Salvador,Latin America-Caribbean,Buddhism,0.0
2020,El Salvador,Latin America-Caribbean,Folk Religions,30000.0
2020,El Salvador,Latin America-Caribbean,Other Religions,20000.0
2020,El Salvador,Latin America-Caribbean,Judaism,0.0
2020,Equatorial Guinea,Sub-Saharan Africa,Christianity,770000.0
2020,Equatorial Guinea,Sub-Saharan Africa,Islam,30000.0
2020,Equatorial Guinea,Sub-Saharan Africa,Unaffiliated Religions,40000.0
2020,Equatorial Guinea,Sub-Saharan Africa,Hinduism,0.0
2020,Equatorial Guinea,Sub-Saharan Africa,Buddhism,0.0
2020,Equatorial Guinea,Sub-Saharan Africa,Folk Religions,10000.0
2020,Equatorial Guinea,Sub-Saharan Africa,Other Religions,0.0
2020,Equatorial Guinea,Sub-Saharan Africa,Judaism,0.0
2020,Eritrea,Sub-Saharan Africa,Christianity,4230000.0
2020,Eritrea,Sub-Saharan Africa,Islam,2460000.0
2020,Eritrea,Sub-Saharan Africa,Unaffiliated Religions,0.0
2020,Eritrea,Sub-Saharan Africa,Hinduism,0.0
2020,Eritrea,Sub-Saharan Africa,Buddhism,0.0
2020,Eritrea,Sub-Saharan Africa,Folk Religions,30000.0
2020,Eritrea,Sub-Saharan Africa,Other Religions,0.0
2020,Eritrea,Sub-Saharan Africa,Judaism,0.0
2020,Estonia,Europe,Christianity,500000.0
2020,Estonia,Europe,Islam,0.0
2020,Estonia,Europe,Unaffiliated Religions,770000.0
2020,Estonia,Europe,Hinduism,0.0
2020,Estonia,Europe,Buddhism,0.0
2020,Estonia,Europe,Folk Religions,0.0
2020,Estonia,Europe,Other Religions,0.0
2020,Estonia,Europe,Judaism,0.0
2020,Ethiopia,Sub-Saharan Africa,Christianity,62610000
2020,Ethiopia,Sub-Saharan Africa,Islam,36290000
2020,Ethiopia,Sub-Saharan Africa,Unaffiliated Religions,60000.0
2020,Ethiopia,Sub-Saharan Africa,Hinduism,0.0
2020,Ethiopia,Sub-Saharan Africa,Buddhism,0.0
2020,Ethiopia,Sub-Saharan Africa,Folk Religions,2120000.0
2020,Ethiopia,Sub-Saharan Africa,Other Religions,10000.0
2020,Ethiopia,Sub-Saharan Africa,Judaism,0.0
2020,Faeroe Islands,Europe,Christianity,50000.0
2020,Faeroe Islands,Europe,Islam,0.0
2020,Faeroe Islands,Europe,Unaffiliated Religions,0.0
2020,Faeroe Islands,Europe,Hinduism,0.0
2020,Faeroe Islands,Europe,Buddhism,0.0
2020,Faeroe Islands,Europe,Folk Religions,0.0
2020,Faeroe Islands,Europe,Other Religions,0.0
2020,Faeroe Islands,Europe,Judaism,0.0
2020,Fiji,Asia-Pacific,Christianity,630000.0
2020,Fiji,Asia-Pacific,Islam,60000.0
2020,Fiji,Asia-Pacific,Unaffiliated Religions,0.0
2020,Fiji,Asia-Pacific,Hinduism,270000.0
2020,Fiji,Asia-Pacific,Buddhism,0.0
2020,Fiji,Asia-Pacific,Folk Religions,0.0
2020,Fiji,Asia-Pacific,Other Religions,0.0
2020,Fiji,Asia-Pacific,Judaism,0.0
2020,Finland,Europe,Christianity,4280000.0
2020,Finland,Europe,Islam,70000.0
2020,Finland,Europe,Unaffiliated Religions,1140000.0
2020,Finland,Europe,Hinduism,0.0
2020,Finland,Europe,Buddhism,0.0
2020,Finland,Europe,Folk Religions,0.0
2020,Finland,Europe,Other Religions,0.0
2020,Finland,Europe,Judaism,0.0
2020,France,Europe,Christianity,37940000
2020,France,Europe,Islam,5430000.0
2020,France,Europe,Unaffiliated Religions,20830000
2020,France,Europe,Hinduism,40000.0
2020,France,Europe,Buddhism,310000.0
2020,France,Europe,Folk Religions,250000.0
2020,France,Europe,Other Religions,110000.0
2020,France,Europe,Judaism,340000.0
2020,French Guiana,Latin America-Caribbean,Christianity,240000.0
2020,French Guiana,Latin America-Caribbean,Islam,0.0
2020,French Guiana,Latin America-Caribbean,Unaffiliated Religions,10000.0
2020,French Guiana,Latin America-Caribbean,Hinduism,0.0
2020,French Guiana,Latin America-Caribbean,Buddhism,0.0
2020,French Guiana,Latin America-Caribbean,Folk Religions,20000.0
2020,French Guiana,Latin America-Caribbean,Other Religions,0.0
2020,French Guiana,Latin America-Caribbean,Judaism,0.0
2020,French Polynesia,Asia-Pacific,Christianity,280000.0
2020,French Polynesia,Asia-Pacific,Islam,0.0
2020,French Polynesia,Asia-Pacific,Unaffiliated Religions,10000.0
2020,French Polynesia,Asia-Pacific,Hinduism,0.0
2020,French Polynesia,Asia-Pacific,Buddhism,0.0
2020,French Polynesia,Asia-Pacific,Folk Religions,0.0
2020,French Polynesia,Asia-Pacific,Other Religions,0.0
2020,French Polynesia,Asia-Pacific,Judaism,0.0
2020,Gabon,Sub-Saharan Africa,Christianity,1400000.0
2020,Gabon,Sub-Saharan Africa,Islam,230000.0
2020,Gabon,Sub-Saharan Africa,Unaffiliated Religions,110000.0
2020,Gabon,Sub-Saharan Africa,Hinduism,0.0
2020,Gabon,Sub-Saharan Africa,Buddhism,0.0
2020,Gabon,Sub-Saharan Africa,Folk Religions,110000.0
2020,Gabon,Sub-Saharan Africa,Other Religions,10000.0
2020,Gabon,Sub-Saharan Africa,Judaism,0.0
2020,Gambia,Sub-Saharan Africa,Christianity,100000.0
2020,Gambia,Sub-Saharan Africa,Islam,2260000.0
2020,Gambia,Sub-Saharan Africa,Unaffiliated Religions,0.0
2020,Gambia,Sub-Saharan Africa,Hinduism,0.0
2020,Gambia,Sub-Saharan Africa,Buddhism,0.0
2020,Gambia,Sub-Saharan Africa,Folk Religions,0.0
2020,Gambia,Sub-Saharan Africa,Other Religions,0.0
2020,Gambia,Sub-Saharan Africa,Judaism,0.0
2020,Georgia,Europe,Christianity,3690000.0
2020,Georgia,Europe,Islam,490000.0
2020,Georgia,Europe,Unaffiliated Religions,30000.0
2020,Georgia,Europe,Hinduism,0.0
2020,Georgia,Europe,Buddhism,0.0
2020,Georgia,Europe,Folk Religions,0.0
2020,Georgia,Europe,Other Religions,0.0
2020,Georgia,Europe,Judaism,0.0
2020,Germany,Europe,Christianity,53190000
2020,Germany,Europe,Islam,5530000.0
2020,Germany,Europe,Unaffiliated Religions,21150000
2020,Germany,Europe,Hinduism,80000.0
2020,Germany,Europe,Buddhism,230000.0
2020,Germany,Europe,Folk Religions,40000.0
2020,Germany,Europe,Other Religions,100000.0
2020,Germany,Europe,Judaism,220000.0
2020,Ghana,Sub-Saharan Africa,Christianity,22330000
2020,Ghana,Sub-Saharan Africa,Islam,5300000.0
2020,Ghana,Sub-Saharan Africa,Unaffiliated Religions,1160000.0
2020,Ghana,Sub-Saharan Africa,Hinduism,0.0
2020,Ghana,Sub-Saharan Africa,Buddhism,0.0
2020,Ghana,Sub-Saharan Africa,Folk Religions,1500000.0
2020,Ghana,Sub-Saharan Africa,Other Religions,40000.0
2020,Ghana,Sub-Saharan Africa,Judaism,0.0
2020,Gibraltar,Europe,Christianity,30000.0
2020,Gibraltar,Europe,Islam,0.0
2020,Gibraltar,Europe,Unaffiliated Religions,0.0
2020,Gibraltar,Europe,Hinduism,0.0
2020,Gibraltar,Europe,Buddhism,0.0
2020,Gibraltar,Europe,Folk Religions,0.0
2020,Gibraltar,Europe,Other Religions,0.0
2020,Gibraltar,Europe,Judaism,0.0
2020,Greece,Europe,Christianity,9850000.0
2020,Greece,Europe,Islam,660000.0
2020,Greece,Europe,Unaffiliated Religions,690000.0
2020,Greece,Europe,Hinduism,20000.0
2020,Greece,Europe,Buddhism,0.0
2020,Greece,Europe,Folk Religions,10000.0
2020,Greece,Europe,Other Religions,10000.0
2020,Greece,Europe,Judaism,0.0
2020,Greenland,North America,Christianity,50000.0
2020,Greenland,North America,Islam,0.0
2020,Greenland,North America,Unaffiliated Religions,0.0
2020,Greenland,North America,Hinduism,0.0
2020,Greenland,North America,Buddhism,0.0
2020,Greenland,North America,Folk Religions,0.0
2020,Greenland,North America,Other Religions,0.0
2020,Greenland,North America,Judaism,0.0
2020,Grenada,Latin America-Caribbean,Christianity,120000.0
2020,Grenada,Latin America-Caribbean,Islam,0.0
2020,Grenada,Latin America-Caribbean,Unaffiliated Religions,0.0
2020,Grenada,Latin America-Caribbean,Hinduism,0.0
2020,Grenada,Latin America-Caribbean,Buddhism,0.0
2020,Grenada,Latin America-Caribbean,Folk Religions,0.0
2020,Grenada,Latin America-Caribbean,Other Religions,0.0
2020,Grenada,Latin America-Caribbean,Judaism,0.0
2020,Guadeloupe,Latin America-Caribbean,Christianity,470000.0
2020,Guadeloupe,Latin America-Caribbean,Islam,0.0
2020,Guadeloupe,Latin America-Caribbean,Unaffiliated Religions,10000.0
2020,Guadeloupe,Latin America-Caribbean,Hinduism,0.0
2020,Guadeloupe,Latin America-Caribbean,Buddhism,0.0
2020,Guadeloupe,Latin America-Caribbean,Folk Religions,0.0
2020,Guadeloupe,Latin America-Caribbean,Other Religions,0.0
2020,Guadeloupe,Latin America-Caribbean,Judaism,0.0
2020,Guam,Asia-Pacific,Christianity,190000.0
2020,Guam,Asia-Pacific,Islam,0.0
2020,Guam,Asia-Pacific,Unaffiliated Religions,0.0
2020,Guam,Asia-Pacific,Hinduism,0.0
2020,Guam,Asia-Pacific,Buddhism,0.0
2020,Guam,Asia-Pacific,Folk Religions,0.0
2020,Guam,Asia-Pacific,Other Religions,0.0
2020,Guam,Asia-Pacific,Judaism,0.0
2020,Guatemala,Latin America-Caribbean,Christianity,17360000
2020,Guatemala,Latin America-Caribbean,Islam,0.0
2020,Guatemala,Latin America-Caribbean,Unaffiliated Religions,720000.0
2020,Guatemala,Latin America-Caribbean,Hinduism,0.0
2020,Guatemala,Latin America-Caribbean,Buddhism,0.0
2020,Guatemala,Latin America-Caribbean,Folk Religions,110000.0
2020,Guatemala,Latin America-Caribbean,Other Religions,20000.0
2020,Guatemala,Latin America-Caribbean,Judaism,0.0
2020,Guinea,Sub-Saharan Africa,Christianity,1380000.0
2020,Guinea,Sub-Saharan Africa,Islam,10800000
2020,Guinea,Sub-Saharan Africa,Unaffiliated Religions,230000.0
2020,Guinea,Sub-Saharan Africa,Hinduism,0.0
2020,Guinea,Sub-Saharan Africa,Buddhism,10000.0
2020,Guinea,Sub-Saharan Africa,Folk Religions,340000.0
2020,Guinea,Sub-Saharan Africa,Other Religions,0.0
2020,Guinea,Sub-Saharan Africa,Judaism,0.0
2020,Guinea-Bissau,Sub-Saharan Africa,Christianity,350000.0
2020,Guinea-Bissau,Sub-Saharan Africa,Islam,850000.0
2020,Guinea-Bissau,Sub-Saharan Africa,Unaffiliated Religions,80000.0
2020,Guinea-Bissau,Sub-Saharan Africa,Hinduism,0.0
2020,Guinea-Bissau,Sub-Saharan Africa,Buddhism,0.0
